TaxId	Phylum	Class	Order	Family	Genus	Species	Accession_assembly	Quast_ContigN50	Quast_ContigN75	Sequence_technology	Assembly_level	Assembly_size	Date_submission_ncbi	BioProject	BioSample	Reads_assembly	Reads_available	BUSCO_Single	BUSCO_Duplicate	BUSCO_Complete	BUSCO_Fragmented	BUSCO_Missing	Experiment	Cvalue	Method	Date_method	Notes_cvalue_method	Expected_Cvalue	Genome_size_bp
40692	Chordata	Actinopteri	Perciformes	Nototheniidae	Trematomus	Trematomus loennbergii	GCA_012861695.1	968532	306103	PacBio Sequel; Hi-C	Scaffold	1210523816	2020/04/27	PRJNA610666	SAMN14309518	LR	LR-HiC	84.1	13.1	97.2	1.5	1.3						1470958983.58545	1470958983.58545
417921	Chordata	Actinopteri	Perciformes	Percidae	Etheostoma	Etheostoma cragini	GCA_013103735.1	45090	20476	Illumina HiSeq	Chromosome	643078674	2020/05/15	PRJNA611833	SAMN14351042	SR	Yes	92	1	93	3.7	3.3						NA	NA
54343	Chordata	Actinopteri	Perciformes	Percidae	Etheostoma	Etheostoma spectabile	GCA_008692095.1	26023	11590	Illumina HiSeq; PacBio Sequel	Chromosome	854806606	2019/10/07	PRJNA556880	SAMN12373147	LR-SR	Yes	87.2	4.3	91.5	1.4	7.1						NA	NA
8167	Chordata	Actinopteri	Perciformes	Percidae	Perca	Perca flavescens	GCA_004354835.1	4268950	1459905	Oxford Nanopore; Illumina HiSeq	Chromosome	877456336	2019/03/19	PRJNA514308	SAMN10722690	LR-SR	LR-SR	97.1	1.8	98.9	0.9	0.2		899760000	FIA	2004	one measure	1067838425.29128	899760000
8168	Chordata	Actinopteri	Perciformes	Percidae	Perca	Perca fluviatilis	GCA_010015445.1	4197643	1933256	Illumina HiSeq; Oxford Nanopore GridION	Chromosome	951345774	2020/01/30	PRJNA549142	SAMN12071746	LR-SR	LR-HiC	96.2	1.9	98.1	0.8	1.1		1193160000	FCM	1998	one measure	1157268805.88143	1193160000
54317	Chordata	Actinopteri	Perciformes	Percidae	Percina	Percina caprodes	GCA_013375575.1	1429287	333495	Oxford Nanopore PromethION	Scaffold	1011959657	2020/06/29	PRJNA638626	SAMN15198648	LR		78.1	19.9	98	0.5	1.5		1036680000	FIA	2004	one measure	1230631424.03718	1036680000
283035	Chordata	Actinopteri	Perciformes	Percidae	Sander	Sander lucioperca	GCA_008315115.2	6663498	3080160	PacBio; Illumina HiSeq	Chromosome	901238333	2020/08/14	PRJNA561467	SAMN12618724	LR-SR	LR-SR	97	2.3	99.3	0.5	0.2		1114920000	FCM	1998	one measure	1096622417.97646	1114920000
283036	Chordata	Actinopteri	Perciformes	Percidae	Sander	Sander vitreus	GCA_009193085.1	4207	2192	Illumina HiSeq	Contig	782907723	2019/10/21	PRJNA528354	SAMN11180528	SR		49.2	0.9	50.1	38.6	11.3						NA	NA
56726	Chordata	Actinopteri	Perciformes	Pholidae	Pholis	Pholis gunnellus	GCA_910591455.1	3519450	1511489		Chromosome	588730976	2021/07/07	PRJEB45449	SAMEA7522838			97.5	1.8	99.3	0.1	0.6		704160000	FCM	2008	one measure	718386331.328568	704160000
1311530	Chordata	Actinopteri	Perciformes	Sebastidae	Adelosebastes	Adelosebastes latens	GCA_916700685.1	30075	13685		Scaffold	832469038	2021/10/09	PRJEB42258	SAMEA7962314		Yes	89.1	1.8	90.9	7.4	1.7						NA	NA
394686	Chordata	Actinopteri	Perciformes	Sebastidae	Helicolenus	Helicolenus avius	GCA_916700675.1	7952	6006		Scaffold	343527933	2021/10/06	PRJEB42258	SAMEA7962315		Yes	24.2	0.6	24.8	13.7	61.5						NA	NA
201712	Chordata	Actinopteri	Perciformes	Sebastidae	Hozukius	Hozukius emblemarius	GCA_916700935.1	23596	10844		Scaffold	834246755	2021/10/09	PRJEB42258	SAMEA7962317		Yes	89.2	1.7	90.9	7.3	1.8						NA	NA
2802376	Chordata	Actinopteri	Perciformes	Sebastidae	Hozukius	Hozukius guyotensis	GCA_916700995.1	27387	12436		Scaffold	835738012	2021/10/09	PRJEB42258	SAMEA7962318		Yes	87	2.2	89.2	8.9	1.9						NA	NA
214485	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes aleutianus	GCA_916700875.1	5849361	2044287		Scaffold	889524689	2021/09/30	PRJEB42258	SAMEA7962319		LR-SR	87.8	10.7	98.5	0.2	1.3						1082445078.57083	1082445078.57083
72055	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes alutus	GCA_916700825.1	29995	13943		Scaffold	793687741	2021/10/09	PRJEB42258	SAMEA7962320		Yes	89.4	1.3	90.7	7.5	1.8						NA	NA
72065	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes ciliatus	GCA_916700805.1	38573	16725		Scaffold	812770900	2021/10/09	PRJEB42258	SAMEA7962331		Yes	90.7	1.7	92.4	6.5	1.1						NA	NA
394690	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes dallii	GCA_916700725.1	74897	30170		Scaffold	849191471	2021/10/09	PRJEB42258	SAMEA7992531		SR	92.1	3.5	95.6	4	0.4						1033628696.50326	1033628696.50326
2603974	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes diaconus	GCA_916700945.1	80938	35891		Scaffold	826466321	2021/10/09	PRJEB42258	SAMEA7962335		SR	94.2	1.8	96	3.2	0.8						1006123834.25938	1006123834.25938
72076	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes flavidus	GCA_916700785.1	60733	28242		Scaffold	803706445	2021/10/07	PRJEB42258	SAMEA7962344		SR	92.2	1.9	94.1	4.8	1.1						978576942.200667	978576942.200667
201702	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes glaucus	GCA_916700795.1	31216	14977		Scaffold	781172899	2021/10/07	PRJEB42258	SAMEA7962345		Yes	88.5	1.9	90.4	7.7	1.9						NA	NA
72080	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes hopkinsi	GCA_916701215.1	73866	29847		Scaffold	845328362	2021/10/09	PRJEB42258	SAMEA7962348			93.1	2.3	95.4	4	0.6						1028953071.44125	1028953071.44125
201703	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes hubbsi	GCA_916701285.1	61312	28287		Scaffold	794046964	2021/10/07	PRJEB42258	SAMEA7962349		SR	92.9	1.6	94.5	4.9	0.6						966885811.701971	966885811.701971
214493	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes iracundus	GCA_916701015.1	31639	14522		Scaffold	813246135	2021/10/09	PRJEB42258	SAMEA7962351			90.6	2	92.6	6.4	1						NA	NA
160817	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes joyneri	GCA_916701105.1	71029	33018		Scaffold	780419780	2021/10/07	PRJEB42258	SAMEA7962354		SR	93.1	2	95.1	4.4	0.5						950392463.200768	950392463.200768
394692	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes kiyomatsui	GCA_916701135.1	47790	22147		Scaffold	782654133	2021/10/07	PRJEB42258	SAMEA7962355		Yes	90.8	2.1	92.9	5.9	1.2						NA	NA
290523	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes koreanus	GCA_916701025.1	34533	15757		Scaffold	782186411	2021/10/09	PRJEB42258	SAMEA7962356		Yes	87.2	2	89.2	9.3	1.5						NA	NA
72087	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes miniatus	GCA_916701275.1	8557142	3653221		Scaffold	850744298	2021/09/30	PRJEB42258	SAMEA7962367		LR-SR	89.2	9.6	98.8	0.7	0.5						1035508124.92172	1035508124.92172
214483	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes minor	GCA_001910765.2	1969	1063	Illumina HiSeq	Contig	681652711	2016/12/20	PRJNA236304	SAMN03354192	SR		60.8	1.2	62	27.4	10.6						NA	NA
394697	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes moseri	GCA_916701315.1	83338	37247		Scaffold	792942029	2021/10/07	PRJEB42258	SAMEA7962370		SR	93.1	1.6	94.7	4.8	0.5						965548479.05671	965548479.05671
72088	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes mystinus	GCA_916701245.1	77721	35665		Scaffold	798473675	2021/10/07	PRJEB42258	SAMEA7962371		SR	93.5	1.9	95.4	3.7	0.9						972243579.472415	972243579.472415
72089	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes nigrocinctus	GCA_000475235.3	13457	6840	Illumina HiSeq	Contig	746044620	2016/12/20	PRJNA171384	SAMN02981553	SR		79.1	1.5	80.6	10.5	8.9						NA	NA
394699	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes norvegicus	GCA_900302655.1	9470	4980		Scaffold	717740616	2018/03/21	PRJEB12469	SAMEA4028819		Yes	78	0.9	78.9	15.3	5.8						NA	NA
1617787	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes nudus	GCA_004335365.1	11638	5300	Illumina HiSeq	Contig	724045237	2019/03/08	PRJNA511689	SAMN10490952	SR	Yes	73.2	0.4	73.6	22	4.4						NA	NA
201706	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes pachycephalus	GCA_916701075.1	67423	29908		Scaffold	791064454	2021/10/07	PRJEB42258	SAMEA7962381		SR	93.3	1.6	94.9	4.4	0.7						963275999.371095	963275999.371095
394702	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes polyspinis	GCA_916701505.1	38019	16324		Scaffold	799549506	2021/10/09	PRJEB42258	SAMEA7962386		Yes	91	1.7	92.7	6.4	0.9						NA	NA
394703	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes proriger	GCA_916701495.1	29512	14244		Scaffold	777084423	2021/10/07	PRJEB42258	SAMEA7962387		Yes	90.8	1	91.8	6.9	1.3						NA	NA
72098	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes ruberrimus	GCA_916701515.1	24413	12267		Scaffold	778407898	2021/10/09	PRJEB42258	SAMEA7962395		Yes	87.2	1.4	88.6	10	1.4						NA	NA
72099	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes rubrivinctus	GCA_916701395.1	30514	15030		Scaffold	774979963	2021/10/07	PRJEB42258	SAMEA7962397		Yes	88.1	2.1	90.2	7.3	2.5						NA	NA
214486	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes schlegelii	GCA_014673565.1	5473395	2414913	PacBio	Chromosome	848024649	2020/09/21	PRJNA516036	SAMN10781578	LR	LR-SR	93.6	3.2	96.8	0.8	2.4						1032216460.35199	1032216460.35199
173978	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes scythropus	GCA_916701475.1	60455	29260		Scaffold	774900323	2021/10/06	PRJEB42258	SAMEA7962401		SR	92.7	1.7	94.4	5.1	0.5						943712115.460663	943712115.460663
201708	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes steindachneri	GCA_916701425.1	19333	9390		Scaffold	781033863	2021/10/09	PRJEB42258	SAMEA7962404		Yes	86.7	1.7	88.4	9.6	2						NA	NA
201709	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes taczanowskii	GCA_916701585.1	35044	16116		Scaffold	784925061	2021/10/09	PRJEB42258	SAMEA7962405		Yes	90.4	1.5	91.9	7.2	0.9						NA	NA
72105	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes umbrosus	GCA_015220745.1	11445908	5852233	PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS	Chromosome	800904020	2020/11/03	PRJNA562005	SAMN12629503	LR-SR		96.3	1.7	98	0.2	1.8						975185091.604573	975185091.604573
72106	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes variegatus	GCA_916701405.1	24051	11786		Scaffold	789441459	2021/10/09	PRJEB42258	SAMEA7962412		Yes	88.8	1.5	90.3	8.3	1.4						NA	NA
72108	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes zacentrus	GCA_916701415.1	32568	15283		Scaffold	801744738	2021/10/09	PRJEB42258	SAMEA7962415		Yes	90.3	2.1	92.4	6.5	1.1						NA	NA
214489	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastes	Sebastes zonatus	GCA_916701635.1	15619	7674		Scaffold	763582854	2021/10/09	PRJEB42258	SAMEA7962416		Yes	82.2	1.4	83.6	13.8	2.6						NA	NA
72109	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastiscus	Sebastiscus albofasciatus	GCA_916701655.1	41305	19631		Scaffold	787252963	2021/10/09	PRJEB42258	SAMEA7962417		Yes	92	2	94	5.1	0.9						NA	NA
72110	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastolobus	Sebastolobus alascanus	GCA_916701645.1	36316	14747		Scaffold	858864611	2021/10/09	PRJEB42258	SAMEA7962420		Yes	90.5	3.8	94.3	4.7	1						NA	NA
8110	Chordata	Actinopteri	Perciformes	Sebastidae	Sebastolobus	Sebastolobus altivelis	GCA_916701675.1	29827	12457		Scaffold	851925253	2021/10/09	PRJEB42258	SAMEA7962422		Yes	88.8	4.2	93	6.1	0.9						NA	NA
160708	Chordata	Actinopteri	Perciformes	Serranidae	Cephalopholis	Cephalopholis sonnerati	GCA_019142605.1	2482587	1369380	PacBio Sequel	Scaffold	1043730103	2021/07/06	PRJNA699118	SAMN17766311	LR	LR-SR	95.5	3.2	98.7	0.3	1						1269084052.10155	1269084052.10155
304459	Chordata	Actinopteri	Perciformes	Serranidae	Cromileptes	Cromileptes altivelis	GCA_013133815.1	18269829	7893307	PacBio	Chromosome	1013370389	2020/05/21	PRJNA623050	SAMN14537433	LR		95.1	1.6	96.7	0.5	2.8						1232338871.04295	1232338871.04295
94232	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus coioides	GCA_900536245.1	2494056	1150099		Scaffold	1023559032	2019/12/05	PRJEB28248	SAMEA4836213		LR	97.3	1.9	99.2	0.3	0.5						1244670460.58876	1244670460.58876
293821	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus fuscoguttatus	GCA_011397635.1	13857438	6367411	Oxford Nanopore sequencing technology	Chromosome	1046995804	2020/02/20	PRJDB9224	SAMD00201013	LR		97.3	1.7	99	0.6	0.4						1273036618.14114	1273036618.14114
310571	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus lanceolatus	GCA_005281545.1	159800	68694	Illumina HiSeq; BGISEQ-500	Chromosome	1087415941	2019/05/13	PRJNA516312	SAMN10786578	SR	SR	96.9	2.3	99.2	0.4	0.4						1321958200.61976	1321958200.61976
300413	Chordata	Actinopteri	Perciformes	Serranidae	Epinephelus	Epinephelus moara	GCA_006386435.1	76174	31329	BGISEQ500	Chromosome	1030460988	2019/06/26	PRJNA543191	SAMN11657372	SR		97.1	1.8	98.9	0.8	0.3						1253024084.17292	1253024084.17292
146810	Chordata	Actinopteri	Perciformes	Serranidae	Hypoplectrus	Hypoplectrus puella	GCA_900610375.1	22586	10767		Scaffold	612290098	2018/12/12	PRJEB27858	SAMEA4799755		Yes	94.7	2.3	97	2	1						NA	NA
160734	Chordata	Actinopteri	Perciformes	Serranidae	Plectropomus	Plectropomus leopardus	GCA_008729295.2	918837	382141	PacBio	Chromosome	895705288	2020/05/27	PRJNA545594	SAMN11897347	LR	LR-SR	89.1	3.6	92.7	5.2	2.1		1017120000	FIA	2003	one measure	1089925624.31331	1017120000
94953	Chordata	Actinopteri	Perciformes	Serranidae	Serranus	Serranus cabrilla	GCA_903364295.1	21565	10446		Scaffold	630578932	2020/06/05	PRJEB38135	SAMEA6813211		Yes	95.4	1.5	96.9	1.7	1.4						NA	NA
271503	Chordata	Actinopteri	Perciformes	Stichaeidae	Cebidichthys	Cebidichthys violaceus	GCA_008087265.1	5507153	1616648	PacBio	Scaffold	593001491	2019/08/26	PRJNA384078	SAMN06857690	LR		95.9	2	97.9	0.5	1.6						723555050.865533	723555050.865533
940470	Chordata	Actinopteri	Percopsiformes	Amblyopsidae	Typhlichthys	Typhlichthys subterraneus	GCA_900302405.1	7314	4050		Scaffold	555559596	2018/03/19	PRJEB12469	SAMEA4028771		Yes	71.9	0.8	72.7	21.5	5.8						NA	NA
143327	Chordata	Actinopteri	Percopsiformes	Percopsidae	Percopsis	Percopsis transmontana	GCA_900302285.1	8164	4161		Scaffold	458089168	2018/03/20	PRJEB12469	SAMEA4028770		Yes	80	0.8	80.8	14.4	4.8						NA	NA
9793	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus asinus	GCA_001305755.1	66737	33225	Illumina MiSeq; 454; Illumina HiSeq	Scaffold	2391051217	2015/10/02	PRJNA259598	SAMN03010633	SR		94.4	3	97.4	2	0.6		4029360000	FD	1955	one measure	2899783151.50687	4029360000
9796	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus caballus	GCA_002863925.1	1502753	768278	Sanger; Illumina HiSeq; PacBio	Chromosome	2506966135	2018/01/05	PRJNA421018	SAMN02953672	LR-SR	LR-SR	94.5	3.8	98.3	1.3	0.4	SRR6374293	3080700000	FCM	1989	most recent	3040078104.52595	3080700000
9798	Chordata	Mammalia	Perissodactyla	Equidae	Equus	Equus przewalskii	GCA_000696695.1	57619	25043	Illumina HiSeq	Scaffold	2395954271	2014/06/05	PRJNA200657	SAMN02808398	SR		90.1	2.9	93	5.5	1.5						2905717450.06351	2905717450.06351
73337	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Ceratotherium	Ceratotherium simum simum	GCA_000283155.1	92960	48353	Illumina Hi-Seq	Scaffold	2464367180	2012/07/31	PRJNA74583	SAMN00778988	SR	SR	94.8	4	98.8	0.7	0.5	SRR403850					2988519439.83029	2988519439.83029
310711	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Dicerorhinus	Dicerorhinus sumatrensis harrissoni	GCA_014189135.1	70892	36375	Illumina	Scaffold	2442452479	2020/08/14	PRJNA638009	SAMN15164313	SR		96.3	2.2	98.5	0.9	0.6						2961995485.87967	2961995485.87967
9805	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Diceros	Diceros bicornis	GCA_004027315.2	114739	55818	Illumina HiSeq	Scaffold	3060207893	2019/07/15	PRJNA399388	SAMN07678078	SR	SR	95.7	3	98.7	0.8	0.5	SRR11430189	3266520000	FCM	2005	one measure	3709681532.50579	3266520000
9809	Chordata	Mammalia	Perissodactyla	Rhinocerotidae	Rhinoceros	Rhinoceros unicornis	GCA_019022865.1	139198	71550	Illumina HiSeq	Scaffold	2523368007	2021/06/24	PRJNA687817	SAMN17775827	SR	SR	96	2.7	98.7	0.7	0.6	SRR13627513					3059929732.78371	3059929732.78371
9802	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus indicus	GCA_004024905.1	232423	113642	Illumina HiSeq	Scaffold	2425203111	2019/01/15	PRJNA399421	SAMN07678113	SR	SR	91.4	2.2	93.6	4.9	1.5	SRR14572919	2689500000	FCM	2005	one measure	2941118110.34489	2689500000
9801	Chordata	Mammalia	Perissodactyla	Tapiridae	Tapirus	Tapirus terrestris	GCA_004025025.1	180338	87416	Illumina HiSeq	Scaffold	2571458752	2019/01/15	PRJNA399422	SAMN07678114	SR	SR	87.2	2.5	89.7	8.5	1.8	SRR11434632	3696840000	FD	2005	one measure	3118135259.10283	3696840000
245074	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Entosphenus	Entosphenus tridentatus	GCA_014621495.2	20485	7579	Illumina NovaSeq	Chromosome	927744424	2020/11/05	PRJNA615919	SAMN14476405	SR	Yes	74.2	1.2	75.4	9.4	15.2						NA	NA
980415	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Lethenteron	Lethenteron camtschaticum	GCA_018977245.1	1601692	399267	PacBio RSII; PacBio Sequel	Scaffold	1074727531	2021/06/21	PRJNA575627	SAMN02981514	LR		78.1	6.4	84.5	5	10.5						1306601075.62195	1306601075.62195
7753	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Lethenteron	Lethenteron reissneri	GCA_015708825.1	1412731	285088	PacBio Sequel	Chromosome	1063012140	2020/12/01	PRJNA558325	SAMN12436412	LR		75.7	7	82.7	3	14.3						1292421621.77508	1292421621.77508
7757	Chordata	Hyperoartia	Petromyzontiformes	Petromyzontidae	Petromyzon	Petromyzon marinus	GCA_010993605.1	2540784	690341	PacBio Sequel I CLR; llumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS	Chromosome	1089050413	2020/02/24	PRJNA562011	SAMN12629506	LR		90.4	2	92.4	4.4	3.2		2053800000	FCM	1989	most recent	1323936446.18477	2053800000
614101	Arthropoda	Insecta	Phasmatodea	Phasmatidae	Dryococelus	Dryococelus australis	GCA_002236955.1	17257	8692	Illumina HiSeq		3416447916	7/28/2017	PRJNA387351	SAMN07150485	SR	Yes	48.7	2.3	51	38.1	10.9						NA	NA
614211	Arthropoda	Insecta	Phasmatodea	Phasmatidae	Medauroidea	Medauroidea extradentata	GCA_003012365.1	28252	14681	Illumina HiSeq		2593359413	3/20/2018	PRJNA369247	SAMN06282392	SR	Yes	69.3	0	69.3	25.6	5.1						NA	NA
325643	Arthropoda	Insecta	Phasmatodea	Phasmatidae	Clitarchus	Clitarchus hookeri	GCA_002778355.1	49469	18205	Illumina HiSeq2000		3802613888	11/16/2017	PRJNA395945	SAMN07418408	SR	Yes	91.1	4.7	95.8	3	1.2						NA	NA
61474	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema californicum	GCA_902141385.1	23120	6290	N/A		1220418541	6/19/2019	PRJEB31411	SAMEA5384776			82.4	0.6	83	13.5	3.5						NA	NA
170557	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema poppensis	GCA_902141375.1	15258	4325	N/A		1137318704	6/19/2019	PRJEB31411	SAMEA5375113			77.1	0.8	77.9	17.7	4.4						NA	NA
629358	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema genevievae	GCA_902155825.1	34751	16916	N/A		1049658498	7/8/2019	PRJEB31411	SAMEA5384783			92.1	0.4	92.5	5.8	1.7						NA	NA
170555	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema monikensis	GCA_902151445.1	36358	17770	N/A		1098921974	7/3/2019	PRJEB31411	SAMEA5384779			93.3	0.6	93.9	4.7	1.4						NA	NA
61484	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema tahoe	GCA_902151465.1	29332	13955	N/A		1093399193	7/3/2019	PRJEB31411	SAMEA5384781			90.7	0.4	91.1	7.2	1.7						NA	NA
61476	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema cristinae	GCA_902151435.1	25179	9922	N/A		1177599484	7/3/2019	PRJEB31411	SAMEA5384778			89.5	0.6	90.1	7.8	2.1						NA	NA
61472	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema bartmani	GCA_902151455.1	23260	9440	N/A		1108645000	7/3/2019	PRJEB31411	SAMEA5384780			88.5	0.1	88.6	9.5	1.9						NA	NA
629360	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema shepardi	GCA_902151425.1	28690	11984	N/A		1153163518	7/3/2019	PRJEB31411	SAMEA5384777			88.8	0.4	89.2	9	1.8						NA	NA
61482	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema podura	GCA_902151475.1	5570	2065	N/A		1105092765	7/3/2019	PRJEB31411	SAMEA5384782			52.1	0.3	52.4	35.3	12.3						NA	NA
61478	Arthropoda	Insecta	Phasmatodea	Timematidae	Timema	Timema douglasi	GCA_901482245.1	28266	11485	N/A		1123070144	6/2/2019	PRJEB31411	SAMEA5384775			88.5	0.3	88.8	9.1	2.1						NA	NA
1234261	Rotifera	Eurotatoria	Philodinida	Philodinidae	Didymodactylos	Didymodactylos carnosus	GCA_905250885.1	12097	5442		Scaffold	368785172	2021/03/21	PRJEB43239	SAMEA8117360			56.9	18.7	75.6	8.2	16.2						NA	NA
395376	Chordata	Ascidiacea	Phlebobranchia	Ascidiidae	Phallusia	Phallusia fumigata	GCA_008931825.1	11103	4728	Illumina GAIIx; Illumina HiSeq	Scaffold	231877689	2019/10/09	PRJNA483105	SAMN09668311	SR	Yes	72.5	10	82.5	9.6	7.9						NA	NA
59560	Chordata	Ascidiacea	Phlebobranchia	Ascidiidae	Phallusia	Phallusia mammillata	GCA_003260075.1	46201	16015	Illumina GAIIx	Scaffold	233920252	2018/06/22	PRJNA473908	SAMN09403959	SR	Yes	88.8	0.8	89.6	4.5	5.9						NA	NA
7719	Chordata	Ascidiacea	Phlebobranchia	Cionidae	Ciona	Ciona intestinalis	GCA_000224145.2	37096	18571		Chromosome	115227301	2013/09/17	PRJDA65419				93	0.6	93.6	2.4	4						NA	NA
51511	Chordata	Ascidiacea	Phlebobranchia	Cionidae	Ciona	Ciona savignyi	GCA_000149265.1	22563	9388		Scaffold	587352817	2004/02/25	PRJNA1435	SAMN02952906			8.6	85.3	93.9	2.4	3.7						NA	NA
9218	Chordata	Aves	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus	Phoenicopterus ruber ruber	GCA_009819775.1	14700712	7904174	PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS	Chromosome	1246226932	2019/12/31	PRJNA561888	SAMN12614931	LR-SR		92	0.6	92.6	1.7	5.7						1514171428.26712	1514171428.26712
1496684	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis crassicaudata	GCA_016801295.1	7663	3293	Illumina HiSeq	Scaffold	2124325914	2021/02/02	PRJNA490788	SAMN10059124	SR	Yes	65.3	2.4	67.7	25.4	6.9						NA	NA
9974	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica	GCA_014570535.1	83964	43805	Illumina HiSeq; 10X genomic	Scaffold	2438977774	2020/09/15	PRJNA529512	SAMN11464811	SR		94.4	3.7	98.1	1.2	0.7						2957789956.65926	2957789956.65926
143292	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla	GCA_014570555.1	151937	77317	Illumina HiSeq; 10X genomic	Scaffold	2399660488	2020/09/15	PRJNA529513	SAMN11464812	SR	SR	93.5	4.6	98.1	0.6	1.3	SRR9005054					2910203184.50447	2910203184.50447
358128	Chordata	Mammalia	Pholidota	Manidae	Phataginus	Phataginus tricuspis	GCA_004765945.1	31199	11522	Illumina HiSeq	Scaffold	3013399831	2019/04/09	PRJNA399460	SAMN07678093	SR	Yes	78.6	4	82.6	15.1	2.3						NA	NA
121224	Arthropoda	Insecta	Phthiraptera	Pediculidae	Pediculus	Pediculus humanus corporis	GCA_000006295.1	34097	14939	N/A		110781312	4/23/2007	PRJNA16223	SAMN02953682			95.4	0.3	95.7	3	1.3						NA	NA
545262	Chordata	Aves	Piciformes	Indicatoridae	Indicator	Indicator maculatus	GCA_013399975.1	65610	25968	Illumina HiSeq	Scaffold	1127548528	2020/07/10	PRJNA545868	SAMN12253826	SR	SR	88.6	0.3	88.9	5.2	5.9						1370531753.57435	1370531753.57435
488313	Chordata	Aves	Piciformes	Lybiidae	Pogoniulus	Pogoniulus pusillus	GCA_015220805.1	16792259	7890509	PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS	Chromosome	1272358903	2020/11/03	PRJNA637953	SAMN15098508	LR-SR		90.7	0.7	91.4	1.5	7.1						1545799657.89448	1545799657.89448
