species	protein	reader_type	exon_num	start_aa	end_aa	length_aa	length_nt	total_aa	n_exons
Solanum_lycopersicum	XP_025886670.1	Tudor	6	398	420	23	69	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	7	421	448	28	84	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	8	449	513	65	195	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	9	514	696	183	551	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	10	697	740	44	130	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	11	741	770	30	92	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	12	771	830	60	179	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	13	831	898	68	203	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	14	899	932	34	102	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	15	933	986	54	163	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	16	987	1083	97	290	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	17	1084	1129	46	138	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	18	1130	1155	26	80	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	19	1156	1189	34	100	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	20	1190	1232	43	130	1313	21
Solanum_lycopersicum	XP_025886670.1	Tudor	21	1233	1313	81	242	1313	21
Sorghum_bicolor	KXG35601.1	Tudor	1	1	294	294	883	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	2	295	326	32	97	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	3	327	361	35	103	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	4	362	379	18	54	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	5	380	404	25	75	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	6	405	427	23	69	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	7	428	455	28	84	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	8	456	521	66	198	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	9	522	689	168	506	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	10	690	733	44	130	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	11	734	763	30	92	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	12	764	821	58	173	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	13	822	889	68	203	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	14	890	923	34	102	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	15	924	977	54	163	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	16	978	1074	97	290	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	17	1075	1120	46	138	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	18	1121	1146	26	80	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	19	1147	1179	33	97	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	20	1180	1222	43	130	1305	21
Sorghum_bicolor	KXG35601.1	Tudor	21	1223	1305	83	248	1305	21
Sphagnum_fallax	KAH8952520.1	Tudor	1	1	335	335	1006	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	2	336	368	33	100	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	3	369	403	35	103	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	4	404	421	18	54	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	5	422	446	25	75	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	6	447	469	23	69	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	7	470	497	28	84	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	8	498	558	61	183	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	9	559	745	187	563	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	10	746	789	44	130	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	11	790	819	30	92	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	12	820	879	60	179	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	13	880	948	69	206	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	14	949	982	34	102	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	15	983	1036	54	163	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	16	1037	1131	95	284	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	17	1132	1177	46	138	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	18	1178	1203	26	80	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	19	1204	1237	34	100	1392	20
Sphagnum_fallax	KAH8952520.1	Tudor	20	1238	1392	155	465	1392	20
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	1	1	56	56	169	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	2	57	117	61	184	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	3	118	188	71	212	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	4	189	235	47	141	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	5	236	273	38	113	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	6	274	386	113	339	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	7	387	416	30	92	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	8	417	446	30	88	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	9	447	466	20	60	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	10	467	491	25	75	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	11	492	536	45	136	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	12	537	558	22	66	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	13	559	609	51	152	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	14	610	633	24	72	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	15	634	714	81	244	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	16	715	737	23	70	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	17	738	781	44	130	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	18	782	838	57	173	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	19	839	871	33	99	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	20	872	898	27	81	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	21	899	930	32	96	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	22	931	961	31	91	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	23	962	1013	52	156	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	24	1014	1090	77	233	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	25	1091	1135	45	133	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	26	1136	1168	33	99	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	27	1169	1240	72	217	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	28	1241	1322	82	245	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	29	1323	1367	45	135	1415	30
Strongylocentrotus_purpuratus	XP_030829946.1	PWWP	30	1368	1415	48	144	1415	30
Tetrahymena_thermophila_SB210	XP_001017234.1	none	1	1	175	175	526	1233	6
Tetrahymena_thermophila_SB210	XP_001017234.1	none	2	176	288	113	339	1233	6
Tetrahymena_thermophila_SB210	XP_001017234.1	none	3	289	492	204	611	1233	6
Tetrahymena_thermophila_SB210	XP_001017234.1	none	4	493	883	391	1174	1233	6
Tetrahymena_thermophila_SB210	XP_001017234.1	none	5	884	1168	285	854	1233	6
Tetrahymena_thermophila_SB210	XP_001017234.1	none	6	1169	1233	65	195	1233	6
Thalassiosira_pseudonana	XP_002288822.1	none	1	1	56	56	168	1099	7
Thalassiosira_pseudonana	XP_002288822.1	none	2	57	305	249	747	1099	7
Thalassiosira_pseudonana	XP_002288822.1	none	3	306	364	59	178	1099	7
Thalassiosira_pseudonana	XP_002288822.1	none	4	365	458	94	282	1099	7
Thalassiosira_pseudonana	XP_002288822.1	none	5	459	482	24	72	1099	7
Thalassiosira_pseudonana	XP_002288822.1	none	6	483	915	433	1299	1099	7
Thalassiosira_pseudonana	XP_002288822.1	none	7	916	1099	184	551	1099	7
Theobroma_cacao	XP_017983072.1	Tudor	1	1	288	288	865	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	2	289	320	32	97	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	3	321	356	36	106	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	4	357	374	18	54	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	5	375	399	25	75	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	6	400	422	23	69	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	7	423	450	28	84	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	8	451	515	65	195	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	9	516	697	182	548	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	10	698	741	44	130	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	11	742	771	30	92	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	12	772	831	60	179	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	13	832	899	68	203	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	14	900	933	34	102	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	15	934	987	54	163	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	16	988	1084	97	290	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	17	1085	1130	46	138	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	18	1131	1156	26	80	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	19	1157	1190	34	100	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	20	1191	1233	43	130	1317	21
Theobroma_cacao	XP_017983072.1	Tudor	21	1234	1317	84	251	1317	21
Trichoplax_adhaerens	RDD38147.1	PWWP	1	1	126	126	380	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	2	127	163	37	109	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	3	164	191	28	85	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	4	192	222	31	92	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	5	223	299	77	231	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	6	300	320	21	65	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	7	321	339	19	55	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	8	340	350	11	33	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	9	351	370	20	60	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	10	371	395	25	75	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	11	396	426	31	95	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	12	427	446	20	59	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	13	447	468	22	66	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	14	469	494	26	77	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	15	495	519	25	75	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	16	520	543	24	72	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	17	544	573	30	91	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	18	574	617	44	132	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	19	618	640	23	70	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	20	641	659	19	55	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	21	660	683	24	72	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	22	684	719	36	109	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	23	720	740	21	64	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	24	741	773	33	99	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	25	774	799	26	78	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	26	800	831	32	96	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	27	832	865	34	100	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	28	866	883	18	55	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	29	884	917	34	101	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	30	918	994	77	233	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	31	995	1018	24	72	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	32	1019	1039	21	61	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	33	1040	1072	33	99	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	34	1073	1109	37	111	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	35	1110	1168	59	178	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	36	1169	1220	52	155	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	37	1221	1265	45	135	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	38	1266	1287	22	68	1314	39
Trichoplax_adhaerens	RDD38147.1	PWWP	39	1288	1314	27	79	1314	39
Vitis_vinifera	XP_002275930.1	Tudor	1	1	271	271	814	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	2	272	303	32	97	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	3	304	338	35	103	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	4	339	356	18	54	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	5	357	381	25	75	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	6	382	404	23	69	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	7	405	432	28	84	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	8	433	492	60	180	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	9	493	674	182	548	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	10	675	718	44	130	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	11	719	748	30	92	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	12	749	808	60	179	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	13	809	876	68	203	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	14	877	910	34	102	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	15	911	964	54	163	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	16	965	1061	97	290	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	17	1062	1107	46	138	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	18	1108	1133	26	80	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	19	1134	1167	34	100	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	20	1168	1210	43	130	1298	21
Vitis_vinifera	XP_002275930.1	Tudor	21	1211	1298	88	263	1298	21
Xenopus_tropicalis	KAE8600724.1	PWWP	1	1	70	70	212	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	2	71	138	68	203	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	3	139	193	55	164	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	4	194	1035	842	2527	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	5	1036	1126	91	272	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	6	1127	1165	39	118	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	7	1166	1195	30	90	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	8	1196	1247	52	155	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	9	1248	1313	66	200	1339	10
Xenopus_tropicalis	KAE8600724.1	PWWP	10	1314	1339	26	76	1339	10
Zea_mays	XP_020396805.1	Tudor	1	1	292	292	877	1297	21
Zea_mays	XP_020396805.1	Tudor	2	293	324	32	97	1297	21
Zea_mays	XP_020396805.1	Tudor	3	325	359	35	103	1297	21
Zea_mays	XP_020396805.1	Tudor	4	360	377	18	54	1297	21
Zea_mays	XP_020396805.1	Tudor	5	378	402	25	75	1297	21
Zea_mays	XP_020396805.1	Tudor	6	403	425	23	69	1297	21
Zea_mays	XP_020396805.1	Tudor	7	426	453	28	84	1297	21
Zea_mays	XP_020396805.1	Tudor	8	454	519	66	198	1297	21
Zea_mays	XP_020396805.1	Tudor	9	520	687	168	506	1297	21
Zea_mays	XP_020396805.1	Tudor	10	688	731	44	130	1297	21
Zea_mays	XP_020396805.1	Tudor	11	732	761	30	92	1297	21
Zea_mays	XP_020396805.1	Tudor	12	762	819	58	173	1297	21
Zea_mays	XP_020396805.1	Tudor	13	820	887	68	203	1297	21
Zea_mays	XP_020396805.1	Tudor	14	888	921	34	102	1297	21
Zea_mays	XP_020396805.1	Tudor	15	922	975	54	163	1297	21
Zea_mays	XP_020396805.1	Tudor	16	976	1072	97	290	1297	21
Zea_mays	XP_020396805.1	Tudor	17	1073	1118	46	138	1297	21
Zea_mays	XP_020396805.1	Tudor	18	1119	1144	26	80	1297	21
Zea_mays	XP_020396805.1	Tudor	19	1145	1177	33	97	1297	21
Zea_mays	XP_020396805.1	Tudor	20	1178	1220	43	130	1297	21
Zea_mays	XP_020396805.1	Tudor	21	1221	1297	77	230	1297	21
Zostera_marina	KMZ67126.1	Tudor	1	1	341	341	1024	1339	21
Zostera_marina	KMZ67126.1	Tudor	2	342	366	25	76	1339	21
Zostera_marina	KMZ67126.1	Tudor	3	367	401	35	103	1339	21
Zostera_marina	KMZ67126.1	Tudor	4	402	419	18	54	1339	21
Zostera_marina	KMZ67126.1	Tudor	5	420	444	25	75	1339	21
Zostera_marina	KMZ67126.1	Tudor	6	445	467	23	69	1339	21
Zostera_marina	KMZ67126.1	Tudor	7	468	495	28	84	1339	21
Zostera_marina	KMZ67126.1	Tudor	8	496	558	63	189	1339	21
Zostera_marina	KMZ67126.1	Tudor	9	559	719	161	485	1339	21
Zostera_marina	KMZ67126.1	Tudor	10	720	763	44	130	1339	21
Zostera_marina	KMZ67126.1	Tudor	11	764	793	30	92	1339	21
Zostera_marina	KMZ67126.1	Tudor	12	794	853	60	179	1339	21
Zostera_marina	KMZ67126.1	Tudor	13	854	921	68	203	1339	21
Zostera_marina	KMZ67126.1	Tudor	14	922	955	34	102	1339	21
Zostera_marina	KMZ67126.1	Tudor	15	956	1009	54	163	1339	21
Zostera_marina	KMZ67126.1	Tudor	16	1010	1106	97	290	1339	21
Zostera_marina	KMZ67126.1	Tudor	17	1107	1152	46	138	1339	21
Zostera_marina	KMZ67126.1	Tudor	18	1153	1178	26	80	1339	21
Zostera_marina	KMZ67126.1	Tudor	19	1179	1212	34	100	1339	21
Zostera_marina	KMZ67126.1	Tudor	20	1213	1255	43	130	1339	21
Zostera_marina	KMZ67126.1	Tudor	21	1256	1339	84	251	1339	21
